,price,beds,bedrooms,bathrooms,zipcode,neighbourhood,property_type,room_type,accommodates,guests_included,minimum_nights,instant_bookable
29376,60.0,1,1.0,1.0,91107.0,Pasadena,House,Private room,2,1,3,1
29377,86.0,2,1.0,1.0,90025.0,West Los Angeles,Apartment,Entire home/apt,2,1,1,1
29378,52.0,1,1.0,1.0,90806.0,Long Beach,House,Private room,2,2,2,1
29379,499.0,5,5.0,4.5,90045.0,Westchester/Playa Del Rey,House,Entire home/apt,12,6,1,1
29380,290.0,3,2.0,2.0,90028.0,Hollywood,Condominium,Entire home/apt,8,6,1,0
29381,219.0,4,3.0,2.0,91754.0,Monterey Park,Serviced apartment,Entire home/apt,8,1,2,1
29382,300.0,2,2.0,2.0,90031.0,Montecito Heights,House,Entire home/apt,4,4,1,0
29383,399.0,5,3.0,2.5,90813.0,Long Beach,House,Entire home/apt,8,1,1,0
29384,50.0,1,1.0,1.0,91606.0,North Hollywood,House,Private room,2,1,1,1
29385,65.0,1,1.0,1.0,90023.0,Boyle Heights,Apartment,Private room,2,2,1,0
29386,90.0,2,1.0,1.0,90803.0,Long Beach,Apartment,Private room,4,2,1,1
29387,63.0,1,1.0,1.0,90803.0,Long Beach,Apartment,Private room,2,2,1,1
29388,189.0,2,2.0,2.0,91754.0,Monterey Park,Serviced apartment,Entire home/apt,4,1,2,1
29389,125.0,2,2.0,1.0,90026.0,Echo Park,Bungalow,Entire home/apt,2,1,7,1
29390,85.0,1,1.0,1.0,90039.0,Atwater Village,Bungalow,Private room,1,1,2,1
29391,40.0,1,1.0,1.0,90032.0,El Sereno,House,Private room,2,1,1,1
29392,125.0,2,1.0,1.0,90012.0,Downtown,Apartment,Entire home/apt,6,2,1,1
29393,97.0,1,0.0,1.0,90017.0,Westlake,Loft,Entire home/apt,2,1,1,1
29394,160.0,2,2.0,2.0,90404.0,Santa Monica,Apartment,Entire home/apt,4,1,31,1
29395,26.0,1,2.0,1.0,90043.0,South LA,House,Private room,1,1,1,1
29396,55.0,1,1.0,1.0,91326.0,Porter Ranch,House,Private room,1,1,2,0
29397,100.0,0,0.0,1.0,90012.0,Echo Park,Apartment,Entire home/apt,4,1,1,1
29398,750.0,5,4.0,2.5,90265.0,Malibu,House,Entire home/apt,8,8,2,1
29399,100.0,1,0.0,1.0,90043.0,South LA,Guesthouse,Entire home/apt,2,1,1,0
29400,150.0,1,1.0,1.0,90015.0,Downtown,Apartment,Entire home/apt,3,2,1,1
29401,189.0,4,3.0,2.0,91754.0,Monterey Park,Condominium,Entire home/apt,8,1,1,1
29402,39.0,2,1.0,1.0,90006.0,Mid-Wilshire,House,Shared room,1,1,30,1
29403,35.0,1,1.0,1.0,91765.0,,Villa,Private room,2,1,1,0
29404,499.0,2,2.0,2.0,90017.0,Downtown,Apartment,Entire home/apt,6,1,1,1
29405,133.0,1,1.0,1.0,90404.0,Santa Monica,Apartment,Entire home/apt,4,2,30,1
29406,100.0,1,1.0,1.0,91387.0,,Cottage,Entire home/apt,2,1,1,1
29407,250.0,2,2.0,2.0,90015.0,Downtown,Condominium,Entire home/apt,5,5,3,1
29408,69.0,1,1.0,1.0,91607.0,Valley Village,House,Private room,2,1,2,0
29409,175.0,2,2.0,1.0,90405.0,Santa Monica,House,Entire home/apt,5,1,2,0
29410,100.0,1,1.0,1.5,90015.0,Downtown,Apartment,Private room,2,1,12,1
29411,95.0,2,0.0,1.0,90025.0,Westside,Guesthouse,Entire home/apt,4,2,2,1
29412,250.0,2,2.0,2.0,90015.0,Downtown,Apartment,Entire home/apt,5,5,3,1
29413,55.0,1,1.0,1.5,91803.0,Alhambra,House,Private room,2,2,2,1
29414,395.0,2,2.0,2.5,90293.0,Westchester/Playa Del Rey,House,Entire home/apt,8,6,3,0
29415,194.0,2,2.0,2.0,90038.0,Mid-Wilshire,Apartment,Entire home/apt,4,1,2,1
29416,80.0,1,0.0,1.0,90028.0,Hollywood,Apartment,Entire home/apt,2,1,30,0
29417,300.0,1,2.0,1.0,90013.0,Downtown,Loft,Entire home/apt,4,1,1,1
29418,65.0,1,1.0,1.0,91335.0,Reseda,Guesthouse,Entire home/apt,3,2,2,0
29419,399.0,3,2.0,1.0,90004.0,Mid-Wilshire,House,Private room,4,4,3,0
29420,130.0,3,1.0,1.0,90068.0,Hollywood,Aparthotel,Entire home/apt,5,1,1,1
29421,195.0,4,3.0,1.5,90731.0,San Pedro,House,Entire home/apt,5,5,3,0
29422,7000.0,0,10.0,2.5,90057.0,Echo Park,Villa,Entire home/apt,16,1,3,1
29423,95.0,1,1.0,1.0,90068.0,Hollywood,House,Private room,2,2,2,1
29424,75.0,1,1.0,1.0,90755.0,Signal Hill,Townhouse,Private room,2,1,1,0
29425,350.0,2,2.0,2.0,90068.0,Hollywood,Villa,Entire home/apt,4,4,3,0
29426,195.0,1,1.0,1.0,90403.0,Santa Monica,Condominium,Private room,2,2,2,0
29427,121.0,1,1.0,1.0,90291.0,Venice,Bungalow,Private room,2,2,1,1
29428,62.0,1,1.0,1.0,90254.0,Hermosa Beach,Apartment,Private room,2,1,2,1
29429,64.0,1,1.0,1.0,90046.0,West Hollywood,Apartment,Private room,2,1,1,0
29430,40.0,1,1.0,1.0,90046.0,West Hollywood,Apartment,Private room,1,1,1,0
29431,75.0,1,0.0,1.0,91406.0,Lake Balboa,House,Entire home/apt,3,2,31,1
29432,29.0,2,1.0,1.0,90301.0,Inglewood,House,Shared room,1,1,2,1
29433,121.0,2,2.0,2.0,90026.0,Echo Park,House,Entire home/apt,5,5,2,1
29434,799.0,5,5.0,4.5,90210.0,Beverly Hills,House,Entire home/apt,10,1,29,1
29435,199.0,2,2.0,2.0,90401.0,Santa Monica,Apartment,Entire home/apt,5,4,30,1
29436,59.0,1,1.0,1.0,91750.0,,House,Private room,2,1,1,0
29437,97.0,1,0.0,1.0,90032.0,El Sereno,Guesthouse,Entire home/apt,2,1,2,1
29438,150.0,2,1.0,1.0,91355.0,,Condominium,Entire home/apt,4,2,3,1
29439,180.0,1,1.0,1.0,90024.0,Westwood,Apartment,Entire home/apt,4,4,30,0
29440,22.0,6,1.0,6.0,90011.0,South LA,Hostel,Hotel room,16,1,4,0
29441,55.0,2,1.0,1.0,91011.0,La Crescenta-Montrose,Condominium,Private room,4,2,10,1
29442,85.0,1,1.0,1.0,90806.0,Long Beach,Condominium,Entire home/apt,4,2,2,1
29443,83.0,1,1.0,1.0,91801.0,Alhambra,House,Entire home/apt,4,1,1,1
29444,40.0,4,2.0,2.0,91007.0,Arcadia,Bungalow,Entire home/apt,4,1,7,0
29445,1950.0,4,4.0,4.5,90049.0,Brentwood,Villa,Entire home/apt,6,1,31,0
29446,99.0,1,0.0,1.0,90028.0,Hollywood,Apartment,Entire home/apt,2,1,1,1
29447,215.0,3,3.0,2.0,91405.0,Van Nuys,House,Entire home/apt,7,6,3,0
29448,189.0,2,2.0,2.5,90280.0,South Gate,Condominium,Entire home/apt,6,3,2,1
29449,141.0,2,0.0,1.0,90017.0,Westlake,Serviced apartment,Entire home/apt,4,2,2,0
29450,29.0,1,1.0,1.0,90034.0,South Robertson,House,Private room,1,1,3,0
29451,139.0,3,2.0,1.5,91007.0,Arcadia,House,Entire home/apt,5,4,2,1
29452,79.0,1,1.0,1.0,90036.0,Mid-Wilshire,Apartment,Private room,2,2,30,0
29453,175.0,2,2.0,2.0,90301.0,Inglewood,House,Entire home/apt,6,1,3,1
29454,70.0,1,0.0,1.0,91601.0,North Hollywood,Guest suite,Entire home/apt,2,1,1,0
29455,200.0,4,3.0,2.0,90504.0,Torrance,House,Entire home/apt,7,1,1,1
29456,61.0,1,1.0,1.0,90293.0,Westchester/Playa Del Rey,Apartment,Private room,2,2,30,1
29457,55.0,1,1.0,1.0,90303.0,Inglewood,House,Private room,2,1,1,1
29458,125.0,1,1.0,1.0,90210.0,Beverly Hills,Apartment,Entire home/apt,2,1,1,0
29459,250.0,2,2.0,2.0,90015.0,Downtown,Apartment,Entire home/apt,5,5,3,1
29460,250.0,2,1.0,1.0,90015.0,Downtown,Apartment,Entire home/apt,4,4,3,1
29461,245.0,3,3.0,2.0,90249.0,Gardena,House,Entire home/apt,7,1,1,1
29462,150.0,2,2.0,1.0,91604.0,Studio City,Apartment,Entire home/apt,4,1,30,0
29463,130.0,1,1.0,1.0,90036.0,Mid-Wilshire,Apartment,Entire home/apt,3,1,30,0
29464,335.0,3,2.0,2.0,90291.0,Venice,House,Entire home/apt,4,4,30,0
29465,63.0,1,1.0,1.0,91405.0,Van Nuys,Guesthouse,Entire home/apt,2,1,30,1
29466,29.0,4,1.0,1.0,90301.0,Inglewood,House,Shared room,1,1,2,1
29467,27.0,2,1.0,1.0,90301.0,Inglewood,House,Shared room,1,1,2,1
29468,200.0,3,3.0,2.5,91754.0,Monterey Park,Serviced apartment,Entire home/apt,6,1,2,1
29469,333.0,3,3.0,2.0,90401.0,Santa Monica,Apartment,Entire home/apt,6,1,30,1
29470,99.0,4,2.0,1.0,91776.0,San Gabriel,House,Entire home/apt,6,4,2,0
29471,75.0,1,0.0,1.0,90290.0,Topanga,Guest suite,Entire home/apt,1,1,28,1
29472,155.0,4,4.0,3.0,91748.0,,House,Entire home/apt,8,1,2,1
29473,30.0,1,1.0,1.0,91765.0,,Villa,Private room,2,2,2,1
29474,125.0,2,1.0,1.0,90028.0,Hollywood,Apartment,Entire home/apt,4,2,30,1
29475,65.0,1,1.0,1.0,91006.0,Arcadia,Condominium,Private room,3,2,1,1
29476,6000.0,2,3.0,2.5,91316.0,Encino,House,Entire home/apt,2,1,30,1
29477,125.0,3,2.0,1.0,91325.0,Northridge,Guesthouse,Entire home/apt,8,1,1,1
29478,84.0,1,1.0,1.0,90710.0,Harbor City,Apartment,Private room,1,2,2,1
29479,29.0,2,1.0,1.0,90301.0,Inglewood,House,Shared room,1,1,2,1
29480,43.0,1,1.0,2.0,90034.0,South Robertson,Apartment,Private room,1,1,30,1
29481,400.0,2,2.0,2.0,90068.0,Hollywood Hills,House,Entire home/apt,6,1,3,1
29482,90.0,2,1.0,1.0,91325.0,Northridge,Guest suite,Entire home/apt,4,1,1,1
29483,195.0,1,1.0,1.0,91604.0,Studio City,Apartment,Private room,1,1,1,1
29484,70.0,1,1.0,2.0,91604.0,Studio City,Condominium,Private room,2,1,30,0
29485,89.0,4,0.0,1.0,91606.0,North Hollywood,Guesthouse,Entire home/apt,5,1,1,1
29486,160.0,0,1.0,1.0,90802.0,Long Beach,Condominium,Entire home/apt,2,1,2,1
29487,100.0,1,1.0,1.5,91724.0,Covina,House,Private room,2,1,1,0
29488,185.0,3,2.0,1.0,90265.0,Malibu,House,Entire home/apt,6,1,2,1
29489,159.0,5,2.0,2.0,90043.0,South LA,House,Entire home/apt,10,4,1,1
29490,300.0,2,2.0,1.0,90013.0,Downtown,Loft,Entire home/apt,4,1,1,1
29491,250.0,3,2.0,1.0,90265.0,Malibu,House,Entire home/apt,6,1,2,1
29492,195.0,3,2.0,2.0,90293.0,Westchester/Playa Del Rey,Apartment,Entire home/apt,6,4,30,0
29493,150.0,2,2.0,1.0,90042.0,Highland Park,Bungalow,Entire home/apt,4,4,2,1
29494,89.0,1,1.0,1.0,90813.0,Long Beach,Apartment,Entire home/apt,4,2,2,1
29495,255.0,1,0.0,1.0,90024.0,Westwood,Apartment,Entire home/apt,2,2,30,0
29496,80.0,0,0.0,1.0,90038.0,Hollywood,Apartment,Entire home/apt,3,1,30,1
29497,299.0,5,5.0,4.0,91007.0,Arcadia,Villa,Entire home/apt,10,1,1,1
29498,98.0,1,1.0,1.0,90014.0,Skid Row,Apartment,Private room,2,1,3,1
29499,95.0,2,2.0,1.0,90031.0,Lincoln Heights,Apartment,Entire home/apt,4,1,3,1
29500,31.0,1,1.0,2.0,90242.0,Downey,House,Private room,2,1,1,0
29501,199.0,5,4.0,2.0,90712.0,Lakewood,House,Entire home/apt,6,1,2,1
29502,45.0,1,1.0,1.5,91316.0,Encino,House,Private room,2,1,30,0
29503,700.0,1,1.0,1.0,90007.0,West Adams,Apartment,Private room,1,1,10,0
29504,102.0,2,0.0,1.0,90048.0,Mid-Wilshire,Apartment,Entire home/apt,2,2,1,0
29505,110.0,1,1.0,1.0,90036.0,Mid-Wilshire,Apartment,Entire home/apt,3,2,1,0
29506,160.0,1,2.0,2.0,90025.0,West Los Angeles,Apartment,Entire home/apt,8,1,1,0
29507,79.0,0,0.0,1.0,90016.0,Mid-Wilshire,Guest suite,Entire home/apt,2,1,1,1
29508,135.0,4,1.0,1.0,90029.0,East Hollywood,Apartment,Entire home/apt,6,2,30,1
29509,299.0,11,6.0,5.0,90038.0,Hollywood,House,Entire home/apt,16,1,1,1
29510,90.0,2,1.0,1.0,91748.0,,Apartment,Entire home/apt,4,4,2,1
29511,120.0,1,1.0,1.0,90292.0,Venice,Apartment,Private room,1,1,1,0
29512,135.0,2,0.0,1.0,90017.0,Westlake,Serviced apartment,Entire home/apt,4,2,2,0
29513,95.0,1,0.0,1.0,90401.0,Santa Monica,Apartment,Entire home/apt,2,1,30,1
29514,199.0,3,2.0,2.0,90017.0,Westlake,Serviced apartment,Entire home/apt,6,2,2,0
29515,210.0,3,2.0,2.0,90036.0,Mid-Wilshire,Apartment,Entire home/apt,6,1,2,1
29516,200.0,1,1.0,1.0,90036.0,Mid-Wilshire,Apartment,Entire home/apt,2,1,2,1
29517,185.0,3,2.0,1.0,90027.0,East Hollywood,Serviced apartment,Entire home/apt,6,2,30,0
29518,50.0,1,1.0,1.0,91601.0,North Hollywood,House,Private room,2,1,1,0
29519,60.0,1,1.0,1.5,91706.0,Baldwin Park,Guest suite,Private room,2,1,1,1
29520,159.0,1,1.0,1.0,90068.0,Hollywood Hills,House,Private room,2,1,2,0
29521,69.0,2,1.0,1.0,91355.0,,Condominium,Private room,2,1,1,1
29522,38.0,2,1.0,1.0,90638.0,La Mirada,House,Private room,3,3,2,1
29523,80.0,3,3.0,2.5,90745.0,Carson,Condominium,Entire home/apt,4,1,28,0
29524,57.0,1,1.0,1.0,90745.0,Carson,House,Entire home/apt,2,1,1,1
29525,150.0,1,1.0,1.0,90606.0,Whittier,Guesthouse,Entire home/apt,2,1,1,0
29526,195.0,1,1.0,1.0,90028.0,Hollywood,Apartment,Entire home/apt,2,1,3,1
29527,188.0,3,3.0,1.0,91016.0,Monrovia,House,Entire home/apt,6,6,2,0
29528,75.0,1,1.0,2.0,90056.0,Westchester/Playa Del Rey,House,Private room,2,1,1,1
29529,205.0,4,2.0,2.0,90036.0,Mid-Wilshire,Apartment,Entire home/apt,6,5,1,0
29530,225.0,6,4.0,2.5,91706.0,Baldwin Park,House,Entire home/apt,8,5,2,1
29531,400.0,4,4.0,4.0,90210.0,Bel Air/Beverly Crest,Villa,Entire home/apt,8,1,3,1
29532,200.0,5,4.0,1.0,90047.0,Westmont,House,Entire home/apt,6,6,1,1
29533,65.0,2,1.0,1.0,90066.0,Mar Vista,House,Private room,2,1,1,1
29534,180.0,1,1.0,1.0,90401.0,Santa Monica,Apartment,Entire home/apt,4,1,30,1
29535,100.0,2,1.0,1.0,90056.0,South LA,Apartment,Entire home/apt,4,1,1,1
29536,50.0,1,1.0,1.0,91601.0,Valley Glen,House,Private room,2,1,30,1
29537,320.0,2,2.0,2.0,90024.0,Westwood,Apartment,Entire home/apt,6,4,31,1
29538,800.0,5,5.0,2.0,90291.0,Venice,House,Entire home/apt,10,6,2,0
29539,150.0,1,1.0,1.0,91356.0,Tarzana,Townhouse,Private room,3,1,1,1
29540,65.0,1,1.0,1.0,90035.0,South Robertson,Apartment,Private room,1,1,2,0
29541,69.0,1,1.0,1.5,90028.0,Hollywood,Hostel,Hotel room,2,1,30,1
29542,500.0,2,2.0,1.5,90048.0,Mid-Wilshire,House,Entire home/apt,4,1,1,1
29543,125.0,1,1.0,1.5,91724.0,Covina,House,Private room,2,1,1,0
29544,70.0,1,1.0,1.5,91724.0,Covina,House,Private room,2,1,1,0
29545,55.0,1,1.0,1.0,91732.0,El Monte,House,Private room,2,1,2,1
29546,55.0,1,1.0,1.0,91732.0,El Monte,House,Private room,5,1,2,1
29547,69.0,1,1.0,1.0,91732.0,El Monte,House,Private room,5,1,2,1
29548,135.0,1,1.0,1.0,90802.0,Long Beach,Apartment,Entire home/apt,4,2,2,0
29549,250.0,2,3.0,2.0,90020.0,Mid-Wilshire,Condominium,Entire home/apt,8,1,5,0
29550,50.0,1,1.0,1.0,91504.0,Sun Valley,Townhouse,Private room,1,1,90,0
29551,67.0,1,1.0,1.0,90066.0,Mar Vista,Townhouse,Private room,1,1,2,0
29552,89.0,2,2.0,1.5,91776.0,San Gabriel,House,Private room,4,1,1,1
29553,60.0,1,1.0,1.5,90404.0,Santa Monica,House,Private room,1,1,7,0
29554,75.0,3,2.0,1.0,91304.0,Canoga Park,Guesthouse,Entire home/apt,5,2,1,0
29555,49.0,1,1.0,2.0,90057.0,Westlake,House,Private room,2,2,1,1
29556,60.0,1,1.0,1.0,91405.0,Van Nuys,Apartment,Shared room,1,1,2,1
29557,175.0,10,2.0,1.0,90006.0,Mid-Wilshire,House,Entire home/apt,11,6,30,1
29558,85.0,2,1.0,2.0,91311.0,Chatsworth,Guest suite,Entire home/apt,4,4,4,0
29559,49.0,1,1.0,1.0,,Arcadia,Villa,Private room,2,3,1,1
29560,350.0,11,3.0,2.0,90006.0,Mid-Wilshire,House,Entire home/apt,11,6,30,1
29561,150.0,1,1.0,1.0,90291.0,Venice,Bungalow,Entire home/apt,2,1,30,0
29562,199.0,1,1.0,1.5,90024.0,Westwood,Condominium,Entire home/apt,3,2,30,1
29563,109.0,1,1.0,1.0,91316.0,Encino,Guesthouse,Entire home/apt,3,2,30,0
29564,65.0,1,1.0,1.5,91776.0,San Gabriel,Villa,Private room,2,1,1,0
29565,299.0,0,1.0,1.0,90025.0,Santa Monica,Apartment,Entire home/apt,5,1,1,0
29566,233.0,4,3.0,2.0,91765.0,,House,Entire home/apt,10,1,1,0
29567,140.0,2,0.0,1.0,90026.0,Silver Lake,Apartment,Entire home/apt,3,1,2,1
29568,233.0,3,2.0,2.0,90401.0,Santa Monica,Condominium,Entire home/apt,6,4,2,1
29569,75.0,2,0.0,1.0,90250.0,Hawthorne,Apartment,Entire home/apt,3,1,2,0
29570,200.0,3,3.0,2.0,,Palos Verdes,House,Entire home/apt,6,1,30,0
29571,85.0,1,1.0,1.0,91765.0,,House,Private room,2,1,1,0
29572,60.0,1,1.0,1.0,91006.0,Monrovia,House,Private room,2,1,2,0
29573,152.0,1,0.0,1.0,91302.0,,Guesthouse,Entire home/apt,2,1,1,1
29574,99.0,1,1.0,1.0,90046.0,West Hollywood,Apartment,Private room,2,1,1,0
29575,62.0,1,1.0,1.5,90278.0,Redondo Beach,Apartment,Private room,1,1,1,0
29576,100.0,1,1.0,1.0,90293.0,Westchester/Playa Del Rey,Condominium,Entire home/apt,3,2,30,0
29577,95.0,1,0.0,0.5,90066.0,Del Rey,House,Entire home/apt,3,1,3,1
29578,141.0,2,2.0,2.0,91403.0,Sherman Oaks,Condominium,Entire home/apt,6,4,30,0
29579,150.0,1,1.0,1.0,90291.0,Venice,Apartment,Entire home/apt,2,1,30,0
29580,325.0,7,3.0,2.0,90048.0,Mid-Wilshire,House,Entire home/apt,7,7,30,1
29581,50.0,1,1.0,1.0,90026.0,Echo Park,House,Private room,1,1,35,0
29582,75.0,2,0.0,1.0,90601.0,Whittier,Guesthouse,Entire home/apt,4,2,2,0
29583,36.0,3,1.0,1.0,90017.0,Westlake,Apartment,Shared room,3,1,1,0
29584,179.0,5,3.0,2.0,91750.0,,House,Entire home/apt,10,1,1,0
29585,249.0,4,4.0,2.5,90046.0,West Hollywood,House,Entire home/apt,7,1,30,1
29586,203.0,2,2.0,2.0,,West Hollywood,Apartment,Entire home/apt,4,2,30,1
29587,110.0,3,3.0,2.0,90066.0,Culver City,Apartment,Entire home/apt,6,1,1,0
29588,154.0,1,1.0,1.0,,Westwood,Apartment,Entire home/apt,2,1,30,1
29589,599.0,4,4.0,2.0,91344.0,Granada Hills North,House,Entire home/apt,7,7,2,1
29590,135.0,1,0.0,1.0,90046.0,Bel Air/Beverly Crest,Guesthouse,Entire home/apt,2,1,1,0
29591,145.0,1,0.0,1.0,90068.0,Hollywood Hills,Apartment,Entire home/apt,4,2,1,0
29592,85.0,1,1.0,1.0,90036.0,Mid-Wilshire,Apartment,Private room,2,1,2,0
29593,35.0,1,1.0,1.0,91606.0,North Hollywood,House,Shared room,2,1,1,1
29594,130.0,1,1.0,1.0,90025.0,West Los Angeles,Condominium,Entire home/apt,1,1,6,0
29595,39.0,1,1.0,1.0,90031.0,Lincoln Heights,House,Private room,1,1,1,1
29596,39.0,2,1.0,1.0,91801.0,Alhambra,Villa,Private room,3,1,1,1
29597,495.0,4,4.0,3.0,90291.0,Venice,House,Entire home/apt,8,4,2,1
29598,95.0,4,2.0,2.0,91801.0,Alhambra,House,Private room,6,4,1,1
29599,100.0,2,1.0,1.0,90041.0,Eagle Rock,Guest suite,Entire home/apt,4,2,1,0
29600,199.0,5,4.0,2.0,90006.0,Mid-Wilshire,House,Entire home/apt,8,4,2,0
29601,50.0,1,1.0,1.0,90006.0,Mid-Wilshire,Apartment,Private room,2,1,2,1
29602,145.0,1,0.0,1.0,90068.0,Hollywood Hills,Apartment,Entire home/apt,3,2,1,0
29603,60.0,0,1.0,1.5,91601.0,North Hollywood,Loft,Private room,2,1,1,1
29604,166.0,2,2.0,1.0,90403.0,Santa Monica,Apartment,Entire home/apt,3,1,31,0
29605,40.0,2,1.0,1.5,91748.0,,Villa,Private room,3,1,1,0
29606,160.0,1,1.0,1.5,90024.0,Westwood,Condominium,Entire home/apt,3,2,30,1
29607,167.0,4,3.0,2.0,90035.0,South Robertson,House,Entire home/apt,12,3,1,0
29608,59.0,1,1.0,1.5,91733.0,El Monte,House,Private room,2,2,1,1
29609,165.0,2,2.0,2.0,90036.0,Mid-Wilshire,Apartment,Entire home/apt,6,1,2,1
29610,70.0,1,0.0,1.0,90020.0,Mid-Wilshire,Apartment,Entire home/apt,6,2,30,1
29611,142.0,2,1.0,1.0,90266.0,Manhattan Beach,Apartment,Entire home/apt,4,1,30,1
29612,600.0,2,1.0,1.0,90704.0,,Condominium,Entire home/apt,4,4,2,1
29613,80.0,1,1.0,1.0,91601.0,North Hollywood,Apartment,Entire home/apt,2,2,31,1
29614,60.0,3,2.0,1.0,90063.0,East Los Angeles,House,Private room,4,1,1,1
29615,130.0,1,2.0,2.5,91601.0,North Hollywood,Loft,Entire home/apt,4,1,1,0
29616,147.0,1,1.0,1.0,90039.0,Silver Lake,Guest suite,Entire home/apt,2,1,2,0
29617,35.0,2,1.0,1.0,90005.0,Mid-Wilshire,Apartment,Private room,2,1,30,1
29618,75.0,1,1.0,1.0,91765.0,,House,Private room,2,1,1,0
29619,65.0,2,1.0,1.0,91765.0,,House,Private room,2,1,1,0
29620,48.0,1,1.0,1.0,91801.0,Alhambra,House,Private room,2,2,1,1
29621,48.0,1,1.0,1.0,91780.0,Temple City,House,Private room,2,1,1,1
29622,85.0,1,1.0,1.0,90041.0,Eagle Rock,House,Private room,1,1,3,0
29623,250.0,1,1.0,1.0,90015.0,Downtown,Apartment,Entire home/apt,3,4,3,1
29624,250.0,1,1.0,1.0,90015.0,Downtown,Apartment,Entire home/apt,3,4,3,1
29625,40.0,2,1.0,1.0,91801.0,Alhambra,House,Private room,3,2,1,1
29626,35.0,1,1.0,1.0,91801.0,Alhambra,House,Private room,2,2,1,1
29627,49.0,4,0.0,0.5,91390.0,,Tent,Entire home/apt,4,1,1,1
29628,250.0,1,1.0,1.0,90015.0,Downtown,Apartment,Entire home/apt,4,4,3,1
29629,200.0,0,0.0,1.0,90015.0,Downtown,Loft,Entire home/apt,4,1,1,1
29630,128.0,1,1.0,1.0,90036.0,Mid-Wilshire,Apartment,Entire home/apt,4,4,1,1
29631,289.0,1,1.0,1.0,90291.0,Venice,Apartment,Entire home/apt,3,4,31,0
29632,999.0,2,1.0,2.0,90062.0,South LA,House,Private room,3,2,1,0
29633,150.0,3,2.0,2.5,90254.0,Hermosa Beach,House,Entire home/apt,4,1,30,0
29634,250.0,5,2.0,2.0,90046.0,West Hollywood,House,Entire home/apt,6,6,2,1
29635,70.0,2,1.0,1.0,91770.0,Rosemead,House,Entire home/apt,2,1,1,1
29636,264.0,4,2.0,2.0,90068.0,Hollywood,House,Entire home/apt,6,6,2,1
29637,88.0,1,0.0,1.0,91403.0,Sherman Oaks,House,Entire home/apt,2,1,1,0
29638,68.0,0,1.0,1.0,90005.0,Mid-Wilshire,Apartment,Private room,1,1,1,1
29639,175.0,2,0.0,1.0,90802.0,Long Beach,Loft,Entire home/apt,4,2,2,1
29640,129.0,3,2.0,2.0,90292.0,Marina Del Rey,Apartment,Entire home/apt,6,5,1,1
29641,50.0,1,1.0,1.0,91307.0,West Hills,House,Private room,2,1,1,1
29642,101.0,1,1.0,1.0,90802.0,Long Beach,Condominium,Entire home/apt,3,1,6,1
29643,119.0,2,1.0,1.0,90503.0,Torrance,Apartment,Entire home/apt,2,2,1,0
29644,600.0,4,4.0,5.0,90803.0,Long Beach,House,Entire home/apt,8,8,2,0
29645,150.0,1,1.0,1.0,90026.0,Echo Park,Bungalow,Entire home/apt,2,2,3,1
29646,46.0,1,1.0,1.0,90303.0,Inglewood,House,Private room,2,1,1,0
29647,188.0,4,3.0,2.0,91201.0,Burbank,House,Entire home/apt,9,6,2,1
29648,159.0,2,1.0,1.0,90019.0,Mid-Wilshire,Apartment,Entire home/apt,4,2,1,1
29649,90.0,1,1.0,1.0,90026.0,Echo Park,Apartment,Entire home/apt,2,2,2,0
29650,21.0,3,1.0,2.0,91423.0,Burbank,Apartment,Shared room,1,1,3,1
29651,120.0,1,1.0,1.0,90212.0,Beverly Hills,Condominium,Private room,2,1,1,0
29652,135.0,1,1.0,1.0,91355.0,,Condominium,Entire home/apt,2,2,2,1
29653,35.0,1,1.0,1.5,90007.0,South LA,Apartment,Shared room,1,1,60,0
29654,75.0,2,1.0,1.0,90806.0,Long Beach,Apartment,Entire home/apt,4,2,28,0
29655,159.0,2,2.0,1.0,90026.0,Echo Park,Apartment,Entire home/apt,4,1,1,0
29656,65.0,1,1.0,1.0,90731.0,San Pedro,House,Private room,2,1,1,1
29657,22.0,6,1.0,1.0,90057.0,Westlake,House,Shared room,2,1,30,1
29658,22.0,6,1.0,1.0,90057.0,Westlake,House,Shared room,2,1,30,1
29659,22.0,6,1.0,1.0,90057.0,Westlake,House,Shared room,2,1,30,1
29660,129.0,2,1.0,1.0,90013.0,Downtown,Loft,Entire home/apt,16,2,2,0
29661,55.0,1,1.0,1.0,90247.0,Gardena,House,Private room,1,2,1,1
29662,75.0,1,1.0,1.0,91505.0,Burbank,House,Private room,2,1,2,0
29663,340.0,2,2.0,2.0,90292.0,Marina Del Rey,Serviced apartment,Private room,12,5,1,0
29664,667.0,3,3.0,2.0,90266.0,Manhattan Beach,Condominium,Entire home/apt,6,1,30,1
29665,32.0,1,1.0,1.0,91606.0,North Hollywood,House,Shared room,2,1,1,1
29666,250.0,4,3.0,1.5,91606.0,Valley Glen,House,Entire home/apt,8,8,1,1
29667,350.0,2,2.0,1.0,90291.0,Venice,House,Entire home/apt,5,2,1,0
29668,85.0,2,0.0,1.0,90017.0,Westlake,Apartment,Entire home/apt,2,2,1,1
29669,239.0,1,1.0,1.0,90210.0,Beverly Hills,Apartment,Entire home/apt,3,2,3,1
29670,565.0,4,3.0,3.0,90041.0,Eagle Rock,House,Entire home/apt,5,1,7,0
29671,70.0,1,1.0,1.0,91405.0,Van Nuys,House,Private room,1,1,1,0
29672,111.0,2,0.0,1.0,90038.0,Hollywood,Apartment,Entire home/apt,4,3,1,1
